Time (s)	X (km)	Y (km)	Z (km)	vx (km)	vy (km)	vz (km)
11.341149	1.009798	0.001961	-0.000421	0.001220	0.000851	-0.001801
11.372565	1.009837	0.001984	-0.000477	0.001250	0.000586	-0.001742
11.403981	1.009877	0.001998	-0.000531	0.001275	0.000321	-0.001676
11.435397	1.009917	0.002004	-0.000582	0.001294	0.000055	-0.001602
11.466813	1.009958	0.002001	-0.000631	0.001308	-0.000209	-0.001520
11.498229	1.009999	0.001991	-0.000678	0.001315	-0.000471	-0.001431
11.529645	1.010040	0.001972	-0.000721	0.001317	-0.000730	-0.001336
11.561061	1.010082	0.001945	-0.000761	0.001313	-0.000985	-0.001234
11.592477	1.010123	0.001910	-0.000799	0.001302	-0.001235	-0.001126
11.623893	1.010163	0.001867	-0.000832	0.001286	-0.001479	-0.001013
11.655309	1.010204	0.001817	-0.000862	0.001262	-0.001716	-0.000895
11.686725	1.010243	0.001760	-0.000888	0.001233	-0.001946	-0.000772
11.718141	1.010281	0.001695	-0.000911	0.001197	-0.002166	-0.000645
11.749557	1.010318	0.001624	-0.000929	0.001156	-0.002378	-0.000515
11.780972	1.010353	0.001546	-0.000943	0.001108	-0.002580	-0.000382
11.812388	1.010387	0.001462	-0.000953	0.001054	-0.002771	-0.000248
11.843804	1.010420	0.001372	-0.000959	0.000996	-0.002950	-0.000112
11.875220	1.010450	0.001276	-0.000960	0.000931	-0.003118	0.000025
11.906636	1.010478	0.001176	-0.000957	0.000862	-0.003273	0.000161
11.938052	1.010504	0.001071	-0.000950	0.000789	-0.003415	0.000297
11.969468	1.010528	0.000962	-0.000938	0.000711	-0.003543	0.000431
12.000884	1.010549	0.000848	-0.000923	0.000630	-0.003657	0.000562
12.032300	1.010567	0.000732	-0.000903	0.000545	-0.003757	0.000691
12.063716	1.010583	0.000613	-0.000879	0.000457	-0.003841	0.000817
12.095132	1.010596	0.000491	-0.000852	0.000367	-0.003911	0.000938
12.126548	1.010606	0.000367	-0.000820	0.000275	-0.003965	0.001055
12.157964	1.010613	0.000242	-0.000786	0.000181	-0.004003	0.001166
12.189379	1.010617	0.000116	-0.000747	0.000087	-0.004025	0.001272
12.220795	1.010619	-0.000011	-0.000706	-0.000008	-0.004032	0.001371
12.252211	1.010617	-0.000138	-0.000661	-0.000103	-0.004023	0.001464
12.283627	1.010612	-0.000264	-0.000614	-0.000198	-0.003997	0.001550
12.315043	1.010604	-0.000389	-0.000564	-0.000291	-0.003956	0.001629
12.346459	1.010594	-0.000512	-0.000512	-0.000383	-0.003900	0.001701
12.377875	1.010580	-0.000633	-0.000457	-0.000472	-0.003828	0.001764
12.409291	1.010564	-0.000752	-0.000401	-0.000560	-0.003740	0.001820
12.440707	1.010545	-0.000868	-0.000343	-0.000644	-0.003638	0.001868
12.472123	1.010524	-0.000981	-0.000283	-0.000725	-0.003522	0.001908
12.503539	1.010500	-0.001089	-0.000223	-0.000802	-0.003391	0.001941
12.534955	1.010473	-0.001194	-0.000162	-0.000875	-0.003247	0.001965
12.566371	1.010445	-0.001293	-0.000100	-0.000943	-0.003090	0.001981
12.597787	1.010414	-0.001388	-0.000037	-0.001006	-0.002920	0.001989
12.629202	1.010382	-0.001477	0.000025	-0.001064	-0.002738	0.001990
12.660618	1.010347	-0.001560	0.000088	-0.001117	-0.002546	0.001982
12.692034	1.010312	-0.001636	0.000150	-0.001163	-0.002342	0.001968
12.723450	1.010274	-0.001707	0.000211	-0.001204	-0.002129	0.001946
12.754866	1.010236	-0.001770	0.000272	-0.001239	-0.001906	0.001917
12.786282	1.010197	-0.001826	0.000332	-0.001267	-0.001675	0.001881
12.817698	1.010156	-0.001875	0.000390	-0.001289	-0.001437	0.001839
12.849114	1.010116	-0.001917	0.000447	-0.001305	-0.001192	0.001790
12.880530	1.010075	-0.001950	0.000503	-0.001314	-0.000941	0.001735
12.911946	1.010033	-0.001976	0.000556	-0.001317	-0.000686	0.001674
12.943362	1.009992	-0.001993	0.000608	-0.001314	-0.000426	0.001608
12.974778	1.009951	-0.002002	0.000657	-0.001306	-0.000163	0.001536
13.006194	1.009910	-0.002003	0.000704	-0.001291	0.000101	0.001459
13.037610	1.009870	-0.001996	0.000749	-0.001271	0.000367	0.001377
13.069025	1.009830	-0.001980	0.000791	-0.001245	0.000632	0.001291
13.100441	1.009791	-0.001956	0.000830	-0.001215	0.000897	0.001200
13.131857	1.009754	-0.001924	0.000866	-0.001180	0.001159	0.001106
13.163273	1.009717	-0.001884	0.000899	-0.001140	0.001417	0.001008
13.194689	1.009682	-0.001835	0.000929	-0.001097	0.001671	0.000907
13.226105	1.009648	-0.001779	0.000956	-0.001049	0.001919	0.000803
13.257521	1.009616	-0.001715	0.000980	-0.000999	0.002160	0.000696
13.288937	1.009586	-0.001643	0.001000	-0.000945	0.002394	0.000587
13.320353	1.009557	-0.001564	0.001017	-0.000889	0.002618	0.000477
13.351769	1.009530	-0.001479	0.001030	-0.000830	0.002831	0.000365
13.383185	1.009505	-0.001387	0.001039	-0.000770	0.003034	0.000251
13.414601	1.009482	-0.001288	0.001046	-0.000708	0.003223	0.000137
13.446017	1.009460	-0.001184	0.001048	-0.000644	0.003399	0.000022
13.477432	1.009441	-0.001075	0.001047	-0.000579	0.003561	-0.000092
13.508848	1.009424	-0.000961	0.001042	-0.000513	0.003707	-0.000207
13.540264	1.009409	-0.000842	0.001034	-0.000446	0.003837	-0.000320
13.571680	1.009396	-0.000720	0.001022	-0.000379	0.003950	-0.000433
13.603096	1.009385	-0.000594	0.001007	-0.000311	0.004045	-0.000544
13.634512	1.009376	-0.000466	0.000988	-0.000243	0.004122	-0.000654
13.665928	1.009370	-0.000335	0.000966	-0.000174	0.004180	-0.000762
13.697344	1.009365	-0.000203	0.000940	-0.000105	0.004220	-0.000867
13.728760	1.009363	-0.000070	0.000911	-0.000036	0.004240	-0.000969
13.760176	1.009363	0.000063	0.000879	0.000033	0.004240	-0.001068
13.791592	1.009365	0.000196	0.000844	0.000101	0.004221	-0.001164
13.823008	1.009370	0.000328	0.000806	0.000170	0.004183	-0.001256
13.854424	1.009376	0.000459	0.000765	0.000239	0.004126	-0.001344
13.885840	1.009385	0.000587	0.000722	0.000307	0.004050	-0.001427
13.917255	1.009395	0.000713	0.000676	0.000375	0.003956	-0.001506
13.948671	1.009408	0.000835	0.000627	0.000442	0.003844	-0.001580
13.980087	1.009423	0.000954	0.000576	0.000509	0.003715	-0.001649
14.011503	1.009440	0.001069	0.000524	0.000575	0.003569	-0.001712
14.042919	1.009459	0.001178	0.000469	0.000640	0.003409	-0.001769
14.074335	1.009480	0.001283	0.000413	0.000704	0.003233	-0.001821
14.105751	1.009503	0.001381	0.000355	0.000767	0.003044	-0.001866
14.137167	1.009529	0.001474	0.000295	0.000827	0.002843	-0.001904
14.168583	1.009555	0.001560	0.000235	0.000886	0.002630	-0.001936
14.199999	1.009584	0.001639	0.000174	0.000942	0.002406	-0.001960
14.231415	1.009615	0.001711	0.000112	0.000996	0.002173	-0.001978
14.262831	1.009647	0.001775	0.000050	0.001047	0.001933	-0.001988
14.294247	1.009680	0.001832	-0.000013	0.001094	0.001685	-0.001990
14.325663	1.009715	0.001881	-0.000075	0.001138	0.001431	-0.001985
14.357078	1.009752	0.001922	-0.000137	0.001178	0.001173	-0.001972
14.388494	1.009789	0.001955	-0.000199	0.001213	0.000911	-0.001951
14.419910	1.009828	0.001979	-0.000260	0.001244	0.000647	-0.001922
14.451326	1.009867	0.001995	-0.000320	0.001269	0.000381	-0.001885
14.482742	1.009908	0.002003	-0.000378	0.001290	0.000116	-0.001840
14.514158	1.009948	0.002003	-0.000435	0.001305	-0.000149	-0.001787
14.545574	1.009990	0.001994	-0.000490	0.001314	-0.000412	-0.001726
14.576990	1.010031	0.001977	-0.000544	0.001317	-0.000672	-0.001658
14.608406	1.010072	0.001952	-0.000595	0.001315	-0.000927	-0.001582
14.639822	1.010113	0.001919	-0.000643	0.001305	-0.001179	-0.001499
14.671238	1.010154	0.001878	-0.000689	0.001290	-0.001424	-0.001408
14.702654	1.010194	0.001829	-0.000731	0.001268	-0.001663	-0.001311
14.734070	1.010234	0.001773	-0.000771	0.001240	-0.001894	-0.001208
14.765485	1.010272	0.001710	-0.000807	0.001206	-0.002117	-0.001099
14.796901	1.010310	0.001640	-0.000840	0.001166	-0.002331	-0.000984
14.828317	1.010345	0.001564	-0.000869	0.001119	-0.002535	-0.000865
14.859733	1.010380	0.001481	-0.000894	0.001067	-0.002728	-0.000741
14.891149	1.010412	0.001393	-0.000916	0.001009	-0.002910	-0.000613
14.922565	1.010443	0.001299	-0.000933	0.000946	-0.003081	-0.000482
14.953981	1.010472	0.001199	-0.000946	0.000879	-0.003239	-0.000349
14.985397	1.010498	0.001095	-0.000955	0.000806	-0.003384	-0.000214
15.016813	1.010522	0.000987	-0.000959	0.000729	-0.003515	-0.000078
15.048229	1.010544	0.000875	-0.000960	0.000648	-0.003632	0.000059
15.079645	1.010563	0.000759	-0.000956	0.000564	-0.003735	0.000195
15.111061	1.010580	0.000640	-0.000947	0.000477	-0.003823	0.000330
15.142477	1.010593	0.000519	-0.000935	0.000388	-0.003896	0.000463
15.173893	1.010604	0.000395	-0.000918	0.000296	-0.003954	0.000595
15.205308	1.010612	0.000270	-0.000898	0.000203	-0.003996	0.000723
15.236724	1.010617	0.000144	-0.000873	0.000108	-0.004022	0.000847
15.268140	1.010619	0.000018	-0.000844	0.000013	-0.004032	0.000967
15.299556	1.010617	-0.000109	-0.000812	-0.000082	-0.004026	0.001083
15.330972	1.010613	-0.000235	-0.000776	-0.000176	-0.004005	0.001193
15.362388	1.010606	-0.000360	-0.000737	-0.000270	-0.003967	0.001297
15.393804	1.010596	-0.000484	-0.000695	-0.000362	-0.003914	0.001395
15.425220	1.010584	-0.000606	-0.000650	-0.000452	-0.003845	0.001486
15.456636	1.010568	-0.000725	-0.000602	-0.000540	-0.003762	0.001571
15.488052	1.010550	-0.000842	-0.000551	-0.000625	-0.003663	0.001648
15.519468	1.010529	-0.000955	-0.000498	-0.000707	-0.003550	0.001717
15.550884	1.010505	-0.001065	-0.000443	-0.000785	-0.003422	0.001779
15.582300	1.010480	-0.001170	-0.000387	-0.000858	-0.003281	0.001833
15.613715	1.010452	-0.001271	-0.000328	-0.000928	-0.003127	0.001879
15.645131	1.010421	-0.001367	-0.000269	-0.000992	-0.002960	0.001917
15.676547	1.010389	-0.001457	-0.000208	-0.001051	-0.002781	0.001947
15.707963	1.010355	-0.001541	-0.000146	-0.001105	-0.002591	0.001969
15.739379	1.010320	-0.001620	-0.000084	-0.001153	-0.002389	0.001984
15.770795	1.010283	-0.001691	-0.000022	-0.001195	-0.002178	0.001990
15.802211	1.010245	-0.001756	0.000041	-0.001231	-0.001958	0.001988
15.833627	1.010206	-0.001814	0.000103	-0.001261	-0.001729	0.001980
15.865043	1.010166	-0.001865	0.000165	-0.001285	-0.001492	0.001963
15.896459	1.010125	-0.001908	0.000226	-0.001302	-0.001249	0.001940
15.927875	1.010084	-0.001943	0.000287	-0.001313	-0.000999	0.001909
15.959291	1.010043	-0.001971	0.000346	-0.001317	-0.000744	0.001871
15.990707	1.010001	-0.001990	0.000404	-0.001316	-0.000486	0.001827
16.022123	1.009960	-0.002001	0.000461	-0.001308	-0.000223	0.001777
16.053538	1.009919	-0.002004	0.000516	-0.001295	0.000041	0.001720
16.084954	1.009879	-0.001999	0.000569	-0.001276	0.000306	0.001658
16.116370	1.009839	-0.001985	0.000620	-0.001252	0.000572	0.001590
16.147786	1.009800	-0.001963	0.000669	-0.001222	0.000836	0.001517
16.179202	1.009762	-0.001932	0.000715	-0.001188	0.001099	0.001439
16.210618	1.009726	-0.001894	0.000759	-0.001149	0.001358	0.001356
16.242034	1.009690	-0.001847	0.000801	-0.001107	0.001613	0.001269
16.273450	1.009656	-0.001792	0.000839	-0.001060	0.001863	0.001177
16.304866	1.009624	-0.001730	0.000874	-0.001011	0.002106	0.001082
16.336282	1.009593	-0.001660	0.000907	-0.000958	0.002341	0.000983
16.367698	1.009563	-0.001583	0.000936	-0.000902	0.002567	0.000881
16.399114	1.009536	-0.001499	0.000962	-0.000844	0.002783	0.000777
16.430530	1.009510	-0.001408	0.000985	-0.000784	0.002988	0.000670
16.461946	1.009487	-0.001311	0.001004	-0.000722	0.003181	0.000560
16.493361	1.009465	-0.001208	0.001020	-0.000659	0.003360	0.000449
16.524777	1.009445	-0.001100	0.001033	-0.000594	0.003525	0.000337
16.556193	1.009428	-0.000987	0.001041	-0.000528	0.003675	0.000223
16.587609	1.009412	-0.000869	0.001047	-0.000461	0.003809	0.000109
16.619025	1.009399	-0.000748	0.001048	-0.000394	0.003926	-0.000006
16.650441	1.009387	-0.000623	0.001046	-0.000326	0.004025	-0.000121
16.681857	1.009378	-0.000495	0.001041	-0.000258	0.004106	-0.000235
16.713273	1.009371	-0.000365	0.001031	-0.000190	0.004169	-0.000348
16.744689	1.009366	-0.000233	0.001019	-0.000121	0.004212	-0.000461
16.776105	1.009364	-0.000101	0.001002	-0.000052	0.004237	-0.000572
16.807521	1.009363	0.000033	0.000983	0.000017	0.004242	-0.000681
16.838937	1.009365	0.000166	0.000960	0.000086	0.004227	-0.000788
16.870353	1.009368	0.000298	0.000933	0.000155	0.004194	-0.000892
16.901768	1.009374	0.000429	0.000904	0.000223	0.004141	-0.000994
16.933184	1.009382	0.000558	0.000871	0.000292	0.004069	-0.001092
16.964600	1.009393	0.000684	0.000835	0.000360	0.003979	-0.001187
16.996016	1.009405	0.000808	0.000796	0.000427	0.003871	-0.001278
17.027432	1.009420	0.000927	0.000755	0.000494	0.003746	-0.001365
17.058848	1.009436	0.001043	0.000711	0.000560	0.003604	-0.001447
17.090264	1.009455	0.001154	0.000664	0.000626	0.003447	-0.001525
17.121680	1.009475	0.001259	0.000615	0.000690	0.003274	-0.001598
17.153096	1.009498	0.001359	0.000564	0.000752	0.003088	-0.001665
17.184512	1.009523	0.001453	0.000510	0.000813	0.002890	-0.001727
17.215928	1.009549	0.001541	0.000455	0.000873	0.002679	-0.001783
17.247344	1.009577	0.001621	0.000398	0.000929	0.002458	-0.001832
17.278760	1.009607	0.001695	0.000340	0.000984	0.002227	-0.001876
17.310176	1.009639	0.001761	0.000281	0.001035	0.001988	-0.001912
17.341591	1.009673	0.001820	0.000220	0.001084	0.001742	-0.001942
17.373007	1.009707	0.001871	0.000159	0.001128	0.001489	-0.001965
17.404423	1.009743	0.001913	0.000097	0.001169	0.001232	-0.001981
17.435839	1.009781	0.001948	0.000034	0.001205	0.000971	-0.001989
17.467255	1.009819	0.001974	-0.000028	0.001237	0.000707	-0.001990
17.498671	1.009858	0.001993	-0.000091	0.001264	0.000442	-0.001982
17.530087	1.009898	0.002002	-0.000153	0.001286	0.000176	-0.001967
17.561503	1.009939	0.002004	-0.000214	0.001302	-0.000089	-0.001944
17.592919	1.009980	0.001997	-0.000275	0.001313	-0.000352	-0.001914
17.624335	1.010021	0.001982	-0.000334	0.001317	-0.000613	-0.001875
17.655751	1.010063	0.001958	-0.000393	0.001316	-0.000869	-0.001828
17.687167	1.010104	0.001927	-0.000449	0.001308	-0.001122	-0.001773
17.718583	1.010145	0.001888	-0.000504	0.001294	-0.001368	-0.001710
17.749998	1.010185	0.001841	-0.000557	0.001274	-0.001609	-0.001640
17.781414	1.010225	0.001787	-0.000607	0.001247	-0.001842	-0.001562
17.812830	1.010264	0.001725	-0.000655	0.001214	-0.002067	-0.001477
17.844246	1.010301	0.001657	-0.000700	0.001175	-0.002283	-0.001385
17.875662	1.010337	0.001582	-0.000742	0.001130	-0.002489	-0.001286
17.907078	1.010372	0.001501	-0.000780	0.001080	-0.002685	-0.001181
17.938494	1.010405	0.001413	-0.000816	0.001023	-0.002870	-0.001071
17.969910	1.010436	0.001321	-0.000848	0.000961	-0.003043	-0.000955
18.001326	1.010466	0.001222	-0.000876	0.000894	-0.003204	-0.000834
18.032742	1.010493	0.001119	-0.000900	0.000823	-0.003352	-0.000709
18.064158	1.010517	0.001012	-0.000920	0.000747	-0.003486	-0.000581
18.095574	1.010539	0.000900	-0.000936	0.000667	-0.003607	-0.000449
18.126990	1.010559	0.000785	-0.000948	0.000584	-0.003713	-0.000316
18.158406	1.010576	0.000667	-0.000956	0.000497	-0.003805	-0.000180
18.189821	1.010590	0.000547	-0.000960	0.000408	-0.003881	-0.000044
18.221237	1.010602	0.000424	-0.000959	0.000317	-0.003942	0.000092
18.252653	1.010610	0.000299	-0.000954	0.000224	-0.003987	0.000228
18.284069	1.010616	0.000173	-0.000945	0.000130	-0.004017	0.000363
18.315485	1.010618	0.000047	-0.000931	0.000035	-0.004031	0.000496
18.346901	1.010618	-0.000080	-0.000913	-0.000060	-0.004029	0.000627
18.378317	1.010615	-0.000206	-0.000892	-0.000155	-0.004011	0.000754
18.409733	1.010608	-0.000332	-0.000866	-0.000248	-0.003977	0.000877
18.441149	1.010599	-0.000456	-0.000837	-0.000341	-0.003928	0.000996
18.472565	1.010587	-0.000578	-0.000804	-0.000432	-0.003862	0.001111
18.503981	1.010572	-0.000698	-0.000767	-0.000520	-0.003782	0.001219
18.535397	1.010554	-0.000816	-0.000727	-0.000606	-0.003687	0.001322
18.566813	1.010534	-0.000930	-0.000684	-0.000688	-0.003577	0.001418
18.598229	1.010511	-0.001040	-0.000638	-0.000767	-0.003453	0.001508
18.629644	1.010486	-0.001147	-0.000589	-0.000842	-0.003314	0.001590
18.661060	1.010458	-0.001248	-0.000538	-0.000912	-0.003163	0.001666
18.692476	1.010428	-0.001345	-0.000485	-0.000978	-0.002999	0.001733
18.723892	1.010397	-0.001437	-0.000429	-0.001038	-0.002823	0.001793
18.755308	1.010363	-0.001523	-0.000372	-0.001093	-0.002635	0.001845
18.786724	1.010328	-0.001602	-0.000313	-0.001143	-0.002436	0.001889
18.818140	1.010292	-0.001675	-0.000254	-0.001186	-0.002227	0.001925
18.849556	1.010254	-0.001742	-0.000193	-0.001224	-0.002009	0.001953
18.880972	1.010215	-0.001802	-0.000131	-0.001255	-0.001782	0.001974
18.912388	1.010175	-0.001854	-0.000069	-0.001280	-0.001547	0.001986
18.943804	1.010134	-0.001899	-0.000006	-0.001298	-0.001305	0.001990
18.975220	1.010093	-0.001936	0.000056	-0.001311	-0.001056	0.001987
19.006636	1.010052	-0.001965	0.000119	-0.001317	-0.000803	0.001976
19.038051	1.010011	-0.001986	0.000180	-0.001317	-0.000545	0.001958
19.069467	1.009969	-0.001999	0.000242	-0.001310	-0.000284	0.001933
19.100883	1.009928	-0.002004	0.000302	-0.001298	-0.000020	0.001900
19.132299	1.009888	-0.002000	0.000361	-0.001281	0.000246	0.001861
19.163715	1.009848	-0.001989	0.000419	-0.001258	0.000511	0.001815
19.195131	1.009809	-0.001968	0.000475	-0.001229	0.000776	0.001763
19.226547	1.009771	-0.001940	0.000529	-0.001196	0.001039	0.001706
19.257963	1.009734	-0.001903	0.000582	-0.001159	0.001300	0.001642
19.289379	1.009698	-0.001858	0.000632	-0.001117	0.001556	0.001573
19.320795	1.009664	-0.001805	0.000681	-0.001071	0.001807	0.001498
19.352211	1.009631	-0.001745	0.000727	-0.001022	0.002051	0.001419
19.383627	1.009599	-0.001677	0.000770	-0.000970	0.002288	0.001335
19.415043	1.009570	-0.001601	0.000810	-0.000915	0.002517	0.001246
19.446459	1.009542	-0.001519	0.000848	-0.000857	0.002735	0.001154
19.477874	1.009516	-0.001429	0.000883	-0.000798	0.002943	0.001058
19.509290	1.009492	-0.001334	0.000914	-0.000736	0.003138	0.000958
19.540706	1.009470	-0.001232	0.000943	-0.000673	0.003321	0.000856
19.572122	1.009450	-0.001125	0.000968	-0.000609	0.003489	0.000750
19.603538	1.009432	-0.001013	0.000990	-0.000543	0.003642	0.000643
19.634954	1.009416	-0.000897	0.001009	-0.000477	0.003780	0.000533
19.666370	1.009402	-0.000776	0.001024	-0.000410	0.003901	0.000421
19.697786	1.009390	-0.000652	0.001035	-0.000342	0.004004	0.000308
19.729202	1.009380	-0.000525	0.001043	-0.000274	0.004089	0.000195
19.760618	1.009373	-0.000395	0.001047	-0.000205	0.004156	0.000080
19.792034	1.009367	-0.000264	0.001048	-0.000137	0.004204	-0.000035
19.823450	1.009364	-0.000131	0.001045	-0.000068	0.004233	-0.000149
19.854866	1.009363	0.000002	0.001039	0.000001	0.004242	-0.000263
19.886281	1.009364	0.000135	0.001029	0.000070	0.004232	-0.000376
19.917697	1.009367	0.000268	0.001015	0.000139	0.004203	-0.000489
19.949113	1.009373	0.000399	0.000998	0.000208	0.004154	-0.000599
19.980529	1.009380	0.000529	0.000977	0.000276	0.004087	-0.000708
20.011945	1.009390	0.000656	0.000953	0.000344	0.004001	-0.000814
20.043361	1.009402	0.000780	0.000926	0.000412	0.003897	-0.000918
20.074777	1.009416	0.000900	0.000896	0.000479	0.003776	-0.001019
20.106193	1.009432	0.001017	0.000862	0.000545	0.003638	-0.001116
20.137609	1.009450	0.001129	0.000826	0.000611	0.003484	-0.001210
20.169025	1.009470	0.001236	0.000786	0.000675	0.003315	-0.001300
20.200441	1.009493	0.001337	0.000744	0.000738	0.003132	-0.001386
20.231857	1.009517	0.001432	0.000699	0.000800	0.002936	-0.001467
20.263273	1.009543	0.001521	0.000652	0.000859	0.002728	-0.001544
20.294689	1.009571	0.001604	0.000602	0.000917	0.002509	-0.001615
20.326104	1.009600	0.001679	0.000551	0.000972	0.002281	-0.001681
20.357520	1.009632	0.001747	0.000497	0.001024	0.002043	-0.001741
20.388936	1.009665	0.001807	0.000441	0.001073	0.001799	-0.001795
20.420352	1.009699	0.001860	0.000384	0.001118	0.001548	-0.001844
20.451768	1.009735	0.001904	0.000325	0.001160	0.001291	-0.001885
20.483184	1.009772	0.001941	0.000266	0.001197	0.001031	-0.001920
20.514600	1.009810	0.001969	0.000205	0.001230	0.000768	-0.001949
20.546016	1.009849	0.001989	0.000143	0.001258	0.000503	-0.001970
20.577432	1.009889	0.002001	0.000081	0.001281	0.000237	-0.001984
20.608848	1.009930	0.002004	0.000019	0.001299	-0.000028	-0.001990
20.640264	1.009971	0.001999	-0.000044	0.001311	-0.000292	-0.001989
20.671680	1.010012	0.001986	-0.000106	0.001317	-0.000553	-0.001979
20.703096	1.010053	0.001964	-0.000168	0.001317	-0.000811	-0.001962
20.734512	1.010095	0.001935	-0.000229	0.001310	-0.001065	-0.001938
20.765927	1.010136	0.001897	-0.000290	0.001298	-0.001313	-0.001905
20.797343	1.010176	0.001852	-0.000349	0.001279	-0.001555	-0.001864
20.828759	1.010216	0.001800	-0.000407	0.001254	-0.001789	-0.001815
20.860175	1.010255	0.001740	-0.000463	0.001222	-0.002016	-0.001758
20.891591	1.010293	0.001673	-0.000517	0.001185	-0.002234	-0.001693
20.923007	1.010329	0.001600	-0.000569	0.001141	-0.002443	-0.001621
20.954423	1.010364	0.001520	-0.000619	0.001092	-0.002641	-0.001542
20.985839	1.010398	0.001434	-0.000666	0.001036	-0.002829	-0.001455
21.017255	1.010429	0.001342	-0.000710	0.000976	-0.003005	-0.001361
21.048671	1.010459	0.001245	-0.000751	0.000910	-0.003168	-0.001261
21.080087	1.010487	0.001143	-0.000789	0.000840	-0.003319	-0.001154
21.111503	1.010512	0.001037	-0.000824	0.000765	-0.003457	-0.001043
21.142919	1.010535	0.000926	-0.000855	0.000686	-0.003581	-0.000925
21.174334	1.010555	0.000812	-0.000882	0.000603	-0.003690	-0.000804
21.205750	1.010572	0.000695	-0.000905	0.000517	-0.003785	-0.000678
21.237166	1.010587	0.000574	-0.000925	0.000429	-0.003865	-0.000549
21.268582	1.010599	0.000452	-0.000940	0.000338	-0.003929	-0.000416
21.299998	1.010609	0.000328	-0.000951	0.000245	-0.003978	-0.000282
21.331414	1.010615	0.000202	-0.000957	0.000152	-0.004012	-0.000147
21.362830	1.010618	0.000076	-0.000960	0.000057	-0.004029	-0.000010
21.394246	1.010618	-0.000051	-0.000958	-0.000038	-0.004031	0.000126
21.425662	1.010616	-0.000177	-0.000952	-0.000133	-0.004016	0.000262
21.457078	1.010610	-0.000303	-0.000942	-0.000227	-0.003986	0.000396
21.488494	1.010601	-0.000428	-0.000927	-0.000320	-0.003940	0.000529
21.519910	1.010590	-0.000551	-0.000908	-0.000411	-0.003879	0.000659
21.551326	1.010576	-0.000671	-0.000886	-0.000500	-0.003802	0.000785
21.582742	1.010558	-0.000789	-0.000859	-0.000587	-0.003710	0.000907
21.614157	1.010539	-0.000904	-0.000829	-0.000670	-0.003603	0.001025
21.645573	1.010516	-0.001015	-0.000795	-0.000750	-0.003482	0.001138
21.676989	1.010492	-0.001123	-0.000757	-0.000825	-0.003347	0.001245
21.708405	1.010465	-0.001226	-0.000717	-0.000897	-0.003199	0.001346
21.739821	1.010435	-0.001324	-0.000673	-0.000963	-0.003038	0.001441
21.771237	1.010404	-0.001416	-0.000626	-0.001025	-0.002864	0.001529
21.802653	1.010371	-0.001503	-0.000577	-0.001081	-0.002679	0.001610
21.834069	1.010336	-0.001585	-0.000525	-0.001132	-0.002483	0.001683
21.865485	1.010300	-0.001659	-0.000471	-0.001177	-0.002276	0.001749
21.896901	1.010262	-0.001727	-0.000415	-0.001216	-0.002060	0.001807
21.928317	1.010224	-0.001789	-0.000358	-0.001248	-0.001834	0.001857
21.959733	1.010184	-0.001843	-0.000299	-0.001275	-0.001601	0.001899
21.991149	1.010144	-0.001889	-0.000239	-0.001295	-0.001361	0.001933
22.022565	1.010103	-0.001928	-0.000177	-0.001308	-0.001114	0.001959
22.053980	1.010062	-0.001959	-0.000115	-0.001316	-0.000861	0.001977
22.085396	1.010020	-0.001982	-0.000053	-0.001317	-0.000604	0.001988
22.116812	1.009979	-0.001997	0.000009	-0.001312	-0.000343	0.001990
22.148228	1.009938	-0.002004	0.000072	-0.001302	-0.000080	0.001985
22.179644	1.009897	-0.002002	0.000134	-0.001285	0.000185	0.001972
22.211060	1.009857	-0.001992	0.000196	-0.001263	0.000451	0.001952
22.242476	1.009818	-0.001974	0.000257	-0.001236	0.000716	0.001925
22.273892	1.009779	-0.001947	0.000317	-0.001204	0.000979	0.001891
22.305308	1.009742	-0.001912	0.000375	-0.001168	0.001240	0.001850
22.336724	1.009706	-0.001869	0.000433	-0.001127	0.001498	0.001803
22.368140	1.009671	-0.001818	0.000489	-0.001082	0.001750	0.001750
22.399556	1.009638	-0.001759	0.000543	-0.001034	0.001996	0.001690
22.430972	1.009606	-0.001693	0.000595	-0.000982	0.002235	0.001625
22.462387	1.009576	-0.001619	0.000645	-0.000928	0.002465	0.001555
22.493803	1.009548	-0.001538	0.000692	-0.000871	0.002686	0.001479
22.525219	1.009522	-0.001450	0.000738	-0.000812	0.002896	0.001398
22.556635	1.009497	-0.001356	0.000780	-0.000750	0.003095	0.001313
22.588051	1.009475	-0.001256	0.000820	-0.000688	0.003280	0.001224
22.619467	1.009454	-0.001150	0.000857	-0.000624	0.003452	0.001130
22.650883	1.009436	-0.001039	0.000891	-0.000558	0.003609	0.001033
22.682299	1.009419	-0.000924	0.000922	-0.000492	0.003750	0.000933
22.713715	1.009405	-0.000804	0.000950	-0.000425	0.003875	0.000830
22.745131	1.009392	-0.000680	0.000974	-0.000357	0.003982	0.000724
22.776547	1.009382	-0.000554	0.000995	-0.000289	0.004071	0.000616
22.807963	1.009374	-0.000425	0.001013	-0.000221	0.004143	0.000505
22.839379	1.009368	-0.000294	0.001027	-0.000152	0.004195	0.000393
22.870795	1.009365	-0.000161	0.001037	-0.000084	0.004228	0.000280
22.902210	1.009363	-0.000028	0.001044	-0.000015	0.004242	0.000166
22.933626	1.009364	0.000105	0.001048	0.000054	0.004236	0.000052
22.965042	1.009366	0.000238	0.001048	0.000123	0.004211	-0.000063
